bookmaker,league,market,subject,label,line,odds,impl_prb
SugarHouse,NFL,Total Rushing Yards,Bijan Robinson,Under,95.5,1.88,0.5319
BetRivers,NFL,Total Rushing Yards,Bijan Robinson,Under,95.5,1.88,0.5319
Unibet,NFL,Total Rushing Yards,Bijan Robinson,Under,95.5,1.88,0.5319
Underdog,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.82,0.5495
Fliff,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.83,0.5464
BetMGM,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.9,0.5263
Bovada,NFL,Total Rushing Yards,Bijan Robinson,Under,94.5,1.91,0.5236
Rebet,NFL,Total Rushing Yards,Bucky Irving,Over,93.5,1.86,0.5376
Pick6,NFL,Total Rushing Yards,Bucky Irving,Over,86.5,1.74,0.5747
PrizePicks,NFL,Total Rushing Yards,Bucky Irving,Over,86.5,1.85,0.5405
Sleeper,NFL,Total Rushing Yards,Bucky Irving,Over,86.5,1.71,0.5848
DraftKings,NFL,Total Rushing Yards,Bucky Irving,Over,86.5,1.83,0.5464
Betr,NFL,Total Rushing Yards,Bucky Irving,Over,85.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Bucky Irving,Over,85.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Bucky Irving,Over,85.5,1.87,0.5348
SugarHouse,NFL,Total Rushing Yards,Bucky Irving,Over,84.5,1.89,0.5291
Unibet,NFL,Total Rushing Yards,Bucky Irving,Over,84.5,1.89,0.5291
BetRivers,NFL,Total Rushing Yards,Bucky Irving,Over,84.5,1.89,0.5291
Bovada,NFL,Total Rushing Yards,Bucky Irving,Over,84.5,1.87,0.5348
Underdog,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.85,0.5405
Fliff,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.8,0.5556
HardRock,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.83,0.5464
BetOnline,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.85,0.5405
Pinnacle,NFL,Total Rushing Yards,Bucky Irving,Over,83.5,1.83,0.5464
ESPNBet,NFL,Total Rushing Yards,Bucky Irving,Over,79.5,1.74,0.5747
Pick6,NFL,Total Rushing Yards,Bucky Irving,Under,86.5,1.74,0.5747
PrizePicks,NFL,Total Rushing Yards,Bucky Irving,Under,86.5,1.85,0.5405
Sleeper,NFL,Total Rushing Yards,Bucky Irving,Under,86.5,1.83,0.5464
DraftKings,NFL,Total Rushing Yards,Bucky Irving,Under,86.5,1.91,0.5236
Betr,NFL,Total Rushing Yards,Bucky Irving,Under,85.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Bucky Irving,Under,85.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Bucky Irving,Under,85.5,1.87,0.5348
SugarHouse,NFL,Total Rushing Yards,Bucky Irving,Under,84.5,1.87,0.5348
Unibet,NFL,Total Rushing Yards,Bucky Irving,Under,84.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Bucky Irving,Under,84.5,1.87,0.5348
Bovada,NFL,Total Rushing Yards,Bucky Irving,Under,84.5,1.87,0.5348
Underdog,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.9,0.5263
Fliff,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.83,0.5464
HardRock,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.91,0.5236
BetOnline,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.91,0.5236
Pinnacle,NFL,Total Rushing Yards,Bucky Irving,Under,83.5,1.91,0.5236
Betr,NFL,Total Rushing Yards,Josh Jacobs,Over,65.5,1.82,0.5495
STNSports,NFL,Total Rushing Yards,Josh Jacobs,Over,65.5,1.87,0.5348
Betr,NFL,Total Rushing Yards,Josh Jacobs,Under,65.5,1.82,0.5495
STNSports,NFL,Total Rushing Yards,Josh Jacobs,Under,65.5,1.87,0.5348
Rebet,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,59.5,1.83,0.5464
Pick6,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,50.5,1.74,0.5747
SugarHouse,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,50.5,1.89,0.5291
Unibet,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,50.5,1.89,0.5291
BetRivers,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,50.5,1.89,0.5291
DraftKings,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,50.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.74,0.5747
PrizePicks,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.82,0.5495
ESPNBet,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.87,0.5348
BetMGM,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.8,0.5556
Caesars,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.82,0.5495
Pinnacle,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.78,0.5618
Bovada,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Over,49.5,1.77,0.565
Pick6,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,50.5,1.74,0.5747
SugarHouse,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,50.5,1.87,0.5348
Unibet,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,50.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,50.5,1.87,0.5348
DraftKings,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,50.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.8,0.5556
PrizePicks,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.8,0.5556
Caesars,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.94,0.5155
Pinnacle,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,1.98,0.5051
Bovada,NFL,Total Rushing Yards,Tyrone Tracy Jr.,Under,49.5,2.0,0.5
Rebet,NFL,Total Rushing Yards,D'Andre Swift,Over,57.5,1.93,0.5181
PrizePicks,NFL,Total Rushing Yards,D'Andre Swift,Over,49.5,1.85,0.5405
Sleeper,NFL,Total Rushing Yards,D'Andre Swift,Over,49.5,1.9,0.5263
ESPNBet,NFL,Total Rushing Yards,D'Andre Swift,Over,49.5,2.05,0.4878
Caesars,NFL,Total Rushing Yards,D'Andre Swift,Over,49.5,1.88,0.5319
STNSports,NFL,Total Rushing Yards,D'Andre Swift,Over,48.5,1.87,0.5348
Pick6,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.74,0.5747
PrizePicks,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.8,0.5556
DraftKings,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.88,0.5319
Pinnacle,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.87,0.5348
Bovada,NFL,Total Rushing Yards,D'Andre Swift,Over,47.5,1.87,0.5348
Betr,NFL,Total Rushing Yards,D'Andre Swift,Over,46.5,1.82,0.5495
SugarHouse,NFL,Total Rushing Yards,D'Andre Swift,Over,45.5,1.88,0.5319
Unibet,NFL,Total Rushing Yards,D'Andre Swift,Over,45.5,1.88,0.5319
BetRivers,NFL,Total Rushing Yards,D'Andre Swift,Over,45.5,1.88,0.5319
PrizePicks,NFL,Total Rushing Yards,D'Andre Swift,Under,49.5,1.85,0.5405
Sleeper,NFL,Total Rushing Yards,D'Andre Swift,Under,49.5,1.65,0.6061
ESPNBet,NFL,Total Rushing Yards,D'Andre Swift,Under,49.5,1.74,0.5747
STNSports,NFL,Total Rushing Yards,D'Andre Swift,Under,48.5,1.87,0.5348
Pick6,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.74,0.5747
PrizePicks,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.8,0.5556
DraftKings,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.88,0.5319
Pinnacle,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.87,0.5348
Bovada,NFL,Total Rushing Yards,D'Andre Swift,Under,47.5,1.87,0.5348
Betr,NFL,Total Rushing Yards,D'Andre Swift,Under,46.5,1.82,0.5495
SugarHouse,NFL,Total Rushing Yards,D'Andre Swift,Under,45.5,1.88,0.5319
Unibet,NFL,Total Rushing Yards,D'Andre Swift,Under,45.5,1.88,0.5319
BetRivers,NFL,Total Rushing Yards,D'Andre Swift,Under,45.5,1.88,0.5319
Betr,NFL,Total Rushing Yards,Jayden Daniels,Over,52.5,1.82,0.5495
Sleeper,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.75,0.5714
Underdog,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.87,0.5348
DraftKings,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.91,0.5236
Fliff,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.83,0.5464
ESPNBet,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.95,0.5128
HardRock,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Jayden Daniels,Over,49.5,1.98,0.5051
PrizePicks,NFL,Total Rushing Yards,Jayden Daniels,Over,48.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Jayden Daniels,Over,48.5,1.87,0.5348
Caesars,NFL,Total Rushing Yards,Jayden Daniels,Over,48.5,1.83,0.5464
Bovada,NFL,Total Rushing Yards,Jayden Daniels,Over,48.5,2.0,0.5
Betr,NFL,Total Rushing Yards,Jayden Daniels,Under,52.5,1.82,0.5495
Sleeper,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.78,0.5618
Underdog,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.82,0.5495
BetMGM,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.87,0.5348
DraftKings,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.83,0.5464
Fliff,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.8,0.5556
HardRock,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Jayden Daniels,Under,49.5,1.77,0.565
PrizePicks,NFL,Total Rushing Yards,Jayden Daniels,Under,48.5,1.85,0.5405
STNSports,NFL,Total Rushing Yards,Jayden Daniels,Under,48.5,1.87,0.5348
Caesars,NFL,Total Rushing Yards,Jayden Daniels,Under,48.5,1.88,0.5319
Bovada,NFL,Total Rushing Yards,Jayden Daniels,Under,48.5,1.77,0.565
Rebet,NFL,Total Rushing Yards,Tyler Allgeier,Over,43.5,2.05,0.4878
ESPNBet,NFL,Total Rushing Yards,Tyler Allgeier,Over,34.5,2.0,0.5
Pick6,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.82,0.5495
STNSports,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.87,0.5348
DraftKings,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
SugarHouse,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
BetRivers,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
Unibet,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
Fliff,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.83,0.5464
BetMGM,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.9,0.5263
HardRock,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
Pinnacle,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.9,0.5263
Bovada,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
BetOnline,NFL,Total Rushing Yards,Tyler Allgeier,Over,33.5,1.91,0.5236
Sleeper,NFL,Total Rushing Yards,Tyler Allgeier,Over,32.5,1.72,0.5814
PrizePicks,NFL,Total Rushing Yards,Tyler Allgeier,Over,32.5,1.85,0.5405
Caesars,NFL,Total Rushing Yards,Tyler Allgeier,Over,32.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.82,0.5495
STNSports,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.87,0.5348
DraftKings,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.83,0.5464
SugarHouse,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.85,0.5405
BetRivers,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.85,0.5405
Unibet,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.85,0.5405
Fliff,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.8,0.5556
BetMGM,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.85,0.5405
HardRock,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.84,0.5435
Bovada,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.83,0.5464
BetOnline,NFL,Total Rushing Yards,Tyler Allgeier,Under,33.5,1.85,0.5405
Sleeper,NFL,Total Rushing Yards,Tyler Allgeier,Under,32.5,1.82,0.5495
PrizePicks,NFL,Total Rushing Yards,Tyler Allgeier,Under,32.5,1.85,0.5405
Caesars,NFL,Total Rushing Yards,Tyler Allgeier,Under,32.5,1.85,0.5405
SugarHouse,NFL,Total Rushing Yards,Caleb Williams,Over,22.5,1.87,0.5348
Unibet,NFL,Total Rushing Yards,Caleb Williams,Over,22.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Caleb Williams,Over,22.5,1.87,0.5348
Caesars,NFL,Total Rushing Yards,Caleb Williams,Over,22.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.82,0.5495
PrizePicks,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.74,0.5747
Sleeper,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.74,0.5747
Rebet,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.73,0.578
BetMGM,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.8,0.5556
DraftKings,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.83,0.5464
STNSports,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.86,0.5376
Pinnacle,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.85,0.5405
Bovada,NFL,Total Rushing Yards,Caleb Williams,Over,21.5,1.83,0.5464
SugarHouse,NFL,Total Rushing Yards,Caleb Williams,Under,22.5,1.89,0.5291
Unibet,NFL,Total Rushing Yards,Caleb Williams,Under,22.5,1.89,0.5291
BetRivers,NFL,Total Rushing Yards,Caleb Williams,Under,22.5,1.89,0.5291
Caesars,NFL,Total Rushing Yards,Caleb Williams,Under,22.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.82,0.5495
PrizePicks,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.74,0.5747
Sleeper,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.79,0.5587
Rebet,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.75,0.5714
BetMGM,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.8,0.5556
DraftKings,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.91,0.5236
STNSports,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.9,0.5263
Pinnacle,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.89,0.5291
Bovada,NFL,Total Rushing Yards,Caleb Williams,Under,21.5,1.91,0.5236
Underdog,NFL,Total Rushing Yards,J.K. Dobbins,Over,75.5,1.82,0.5495
Underdog,NFL,Total Rushing Yards,J.K. Dobbins,Under,75.5,1.82,0.5495
Rebet,NFL,Total Rushing Yards,Zach Charbonnet,Over,69.5,1.98,0.5051
PrizePicks,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.82,0.5495
Pick6,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.74,0.5747
Sleeper,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.75,0.5714
SugarHouse,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.87,0.5348
BetMGM,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.9,0.5263
Fliff,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.83,0.5464
Unibet,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.87,0.5348
Caesars,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.85,0.5405
DraftKings,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.91,0.5236
ESPNBet,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.88,0.5319
BetOnline,NFL,Total Rushing Yards,Zach Charbonnet,Over,59.5,1.88,0.5319
STNSports,NFL,Total Rushing Yards,Zach Charbonnet,Over,58.5,1.87,0.5348
Bovada,NFL,Total Rushing Yards,Zach Charbonnet,Over,58.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.79,0.5587
PrizePicks,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.85,0.5405
Underdog,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.82,0.5495
Pick6,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.74,0.5747
SugarHouse,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.89,0.5291
BetMGM,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.85,0.5405
Fliff,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.8,0.5556
Unibet,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.89,0.5291
BetRivers,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.89,0.5291
Caesars,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.85,0.5405
DraftKings,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.87,0.5348
HardRock,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.87,0.5348
Pinnacle,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.85,0.5405
BetOnline,NFL,Total Rushing Yards,Zach Charbonnet,Under,59.5,1.88,0.5319
STNSports,NFL,Total Rushing Yards,Zach Charbonnet,Under,58.5,1.87,0.5348
Bovada,NFL,Total Rushing Yards,Zach Charbonnet,Under,58.5,1.87,0.5348
Rebet,NFL,Total Rushing Yards,Breece Hall,Over,61.5,1.93,0.5181
STNSports,NFL,Total Rushing Yards,Breece Hall,Over,52.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.75,0.5714
PrizePicks,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.85,0.5405
SugarHouse,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.86,0.5376
Unibet,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.86,0.5376
BetRivers,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.86,0.5376
DraftKings,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.83,0.5464
BetMGM,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.9,0.5263
HardRock,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.88,0.5319
Pinnacle,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.88,0.5319
Bovada,NFL,Total Rushing Yards,Breece Hall,Over,51.5,1.87,0.5348
STNSports,NFL,Total Rushing Yards,Breece Hall,Under,52.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.79,0.5587
PrizePicks,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.85,0.5405
SugarHouse,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.9,0.5263
Unibet,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.9,0.5263
BetRivers,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.9,0.5263
DraftKings,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.8,0.5556
BetMGM,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.85,0.5405
HardRock,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.88,0.5319
Pinnacle,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.85,0.5405
Bovada,NFL,Total Rushing Yards,Breece Hall,Under,51.5,1.87,0.5348
Rebet,NFL,Total Rushing Yards,Devon Achane,Over,59.5,1.92,0.5208
Sleeper,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.73,0.578
PrizePicks,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.85,0.5405
SugarHouse,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.86,0.5376
Unibet,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.86,0.5376
BetMGM,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.86,0.5376
DraftKings,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.87,0.5348
STNSports,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.8,0.5556
HardRock,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.87,0.5348
BetOnline,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.88,0.5319
Pinnacle,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.88,0.5319
Bovada,NFL,Total Rushing Yards,Devon Achane,Over,49.5,1.87,0.5348
Sleeper,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.82,0.5495
PrizePicks,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.85,0.5405
Pick6,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.74,0.5747
Underdog,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.82,0.5495
Caesars,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.85,0.5405
SugarHouse,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.9,0.5263
Unibet,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.9,0.5263
BetMGM,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.87,0.5348
BetRivers,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.9,0.5263
DraftKings,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.87,0.5348
STNSports,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.87,0.5348
Fliff,NFL,Total Rushing Yards,Devon Achane,Under,49.5,1.8,0.5556
