batch_num,batch_timestamp,collection_timestamp,date,bookmaker,league,market,subject,label,line,odds,_id,impl_prb,tw_prb,ev,ev_formula
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931233,2025-01-11,Fliff,NBA,Blocks + Steals,Jamal Murray,Under,2.5,1.48780488,Fliff:NBA:Blocks + Steals:Jamal Murray:Under,0.6721311466595001,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931238,2025-01-11,HardRock,NBA,Blocks + Steals,Jamal Murray,Under,2.5,1.52631579,HardRock:NBA:Blocks + Steals:Jamal Murray:Under,0.6551724135671819,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931244,2025-01-11,Dabble,NBA,Blocks + Steals,Jamal Murray,Under,2.0,1.83,Dabble:NBA:Blocks + Steals:Jamal Murray:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931259,2025-01-11,Dabble,NBA,Blocks + Steals,Nikola Jokic,Over,2.0,1.83,Dabble:NBA:Blocks + Steals:Nikola Jokic:Over,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931265,2025-01-11,Fliff,NBA,Blocks + Steals,Nikola Jokic,Over,1.5,1.46511628,Fliff:NBA:Blocks + Steals:Nikola Jokic:Over,0.682539682106324,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931271,2025-01-11,HardRock,NBA,Blocks + Steals,Nikola Jokic,Over,1.5,1.5,HardRock:NBA:Blocks + Steals:Nikola Jokic:Over,0.6666666666666666,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931286,2025-01-11,Dabble,NBA,Blocks + Steals,Nikola Jokic,Under,2.0,1.83,Dabble:NBA:Blocks + Steals:Nikola Jokic:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931292,2025-01-11,Fliff,NBA,Blocks + Steals,Nikola Jokic,Under,1.5,2.35,Fliff:NBA:Blocks + Steals:Nikola Jokic:Under,0.425531914893617,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931299,2025-01-11,HardRock,NBA,Blocks + Steals,Nikola Jokic,Under,1.5,2.5,HardRock:NBA:Blocks + Steals:Nikola Jokic:Under,0.4,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931307,2025-01-11,Dabble,NBA,Blocks + Steals,OG Anunoby,Over,2.0,1.83,Dabble:NBA:Blocks + Steals:OG Anunoby:Over,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931314,2025-01-11,Fliff,NBA,Blocks + Steals,OG Anunoby,Over,1.5,1.47619048,Fliff:NBA:Blocks + Steals:OG Anunoby:Over,0.6774193530905307,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931319,2025-01-11,HardRock,NBA,Blocks + Steals,OG Anunoby,Over,1.5,1.51282051,HardRock:NBA:Blocks + Steals:OG Anunoby:Over,0.6610169503849468,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931325,2025-01-11,Dabble,NBA,Blocks + Steals,OG Anunoby,Under,2.0,1.83,Dabble:NBA:Blocks + Steals:OG Anunoby:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931331,2025-01-11,Fliff,NBA,Blocks + Steals,OG Anunoby,Under,1.5,2.3,Fliff:NBA:Blocks + Steals:OG Anunoby:Under,0.4347826086956522,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931337,2025-01-11,HardRock,NBA,Blocks + Steals,OG Anunoby,Under,1.5,2.45,HardRock:NBA:Blocks + Steals:OG Anunoby:Under,0.4081632653061224,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931384,2025-01-11,Fliff,NBA,Blocks + Steals,Karl-Anthony Towns,Over,1.5,1.64516129,Fliff:NBA:Blocks + Steals:Karl-Anthony Towns:Over,0.6078431373740868,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931390,2025-01-11,HardRock,NBA,Blocks + Steals,Karl-Anthony Towns,Over,1.5,1.71428571,HardRock:NBA:Blocks + Steals:Karl-Anthony Towns:Over,0.5833333347916667,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931396,2025-01-11,Fliff,NBA,Blocks + Steals,Karl-Anthony Towns,Under,1.5,2.0,Fliff:NBA:Blocks + Steals:Karl-Anthony Towns:Under,0.5,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931402,2025-01-11,HardRock,NBA,Blocks + Steals,Karl-Anthony Towns,Under,1.5,2.1,HardRock:NBA:Blocks + Steals:Karl-Anthony Towns:Under,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931410,2025-01-11,Fliff,NBA,Blocks + Steals,Josh Hart,Over,1.5,1.66666667,Fliff:NBA:Blocks + Steals:Josh Hart:Over,0.5999999988,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931416,2025-01-11,HardRock,NBA,Blocks + Steals,Josh Hart,Over,1.5,1.74074074,HardRock:NBA:Blocks + Steals:Josh Hart:Over,0.5744680853508375,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931423,2025-01-11,Fliff,NBA,Blocks + Steals,Josh Hart,Under,1.5,1.95238095,Fliff:NBA:Blocks + Steals:Josh Hart:Under,0.5121951225758478,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931428,2025-01-11,HardRock,NBA,Blocks + Steals,Josh Hart,Under,1.5,2.05,HardRock:NBA:Blocks + Steals:Josh Hart:Under,0.48780487804878053,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931437,2025-01-11,Fliff,NBA,Blocks + Steals,Damian Lillard,Over,1.5,2.4,Fliff:NBA:Blocks + Steals:Damian Lillard:Over,0.4166666666666667,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931443,2025-01-11,HardRock,NBA,Blocks + Steals,Damian Lillard,Over,1.5,2.55,HardRock:NBA:Blocks + Steals:Damian Lillard:Over,0.3921568627450981,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931449,2025-01-11,Fliff,NBA,Blocks + Steals,Damian Lillard,Under,1.5,1.44444444,Fliff:NBA:Blocks + Steals:Damian Lillard:Under,0.6923076944378698,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931455,2025-01-11,HardRock,NBA,Blocks + Steals,Damian Lillard,Under,1.5,1.47619048,HardRock:NBA:Blocks + Steals:Damian Lillard:Under,0.6774193530905307,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931464,2025-01-11,Fliff,NBA,Blocks + Steals,Christian Braun,Over,1.5,2.0,Fliff:NBA:Blocks + Steals:Christian Braun:Over,0.5,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931470,2025-01-11,HardRock,NBA,Blocks + Steals,Christian Braun,Over,1.5,2.1,HardRock:NBA:Blocks + Steals:Christian Braun:Over,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931476,2025-01-11,Fliff,NBA,Blocks + Steals,Christian Braun,Under,1.5,1.64516129,Fliff:NBA:Blocks + Steals:Christian Braun:Under,0.6078431373740868,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931482,2025-01-11,HardRock,NBA,Blocks + Steals,Christian Braun,Under,1.5,1.68965517,HardRock:NBA:Blocks + Steals:Christian Braun:Under,0.5918367355393586,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931490,2025-01-11,Fliff,NBA,Blocks + Steals,Spencer Dinwiddie,Over,1.5,2.15,Fliff:NBA:Blocks + Steals:Spencer Dinwiddie:Over,0.46511627906976744,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931497,2025-01-11,Fliff,NBA,Blocks + Steals,Spencer Dinwiddie,Under,1.5,1.54054054,Fliff:NBA:Blocks + Steals:Spencer Dinwiddie:Under,0.6491228072453062,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931505,2025-01-11,Fliff,NBA,Blocks + Steals,Klay Thompson,Over,1.5,2.15,Fliff:NBA:Blocks + Steals:Klay Thompson:Over,0.46511627906976744,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931511,2025-01-11,HardRock,NBA,Blocks + Steals,Klay Thompson,Over,1.5,2.25,HardRock:NBA:Blocks + Steals:Klay Thompson:Over,0.4444444444444444,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931517,2025-01-11,Fliff,NBA,Blocks + Steals,Klay Thompson,Under,1.5,1.55555556,Fliff:NBA:Blocks + Steals:Klay Thompson:Under,0.6428571410204081,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931523,2025-01-11,HardRock,NBA,Blocks + Steals,Klay Thompson,Under,1.5,1.60606061,HardRock:NBA:Blocks + Steals:Klay Thompson:Under,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931532,2025-01-11,Fliff,NBA,Blocks + Steals,Michael Porter Jr.,Over,1.5,2.6,Fliff:NBA:Blocks + Steals:Michael Porter Jr.:Over,0.3846153846153846,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931538,2025-01-11,HardRock,NBA,Blocks + Steals,Michael Porter Jr.,Over,1.5,2.75,HardRock:NBA:Blocks + Steals:Michael Porter Jr.:Over,0.36363636363636365,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931544,2025-01-11,Fliff,NBA,Blocks + Steals,Michael Porter Jr.,Under,1.5,1.39215686,Fliff:NBA:Blocks + Steals:Michael Porter Jr.:Under,0.7183098605713152,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931549,2025-01-11,HardRock,NBA,Blocks + Steals,Michael Porter Jr.,Under,1.5,1.41666667,HardRock:NBA:Blocks + Steals:Michael Porter Jr.:Under,0.7058823512802769,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931558,2025-01-11,Fliff,NBA,Blocks + Steals,Quentin Grimes,Over,1.5,2.65,Fliff:NBA:Blocks + Steals:Quentin Grimes:Over,0.37735849056603776,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931564,2025-01-11,HardRock,NBA,Blocks + Steals,Quentin Grimes,Over,1.5,2.8,HardRock:NBA:Blocks + Steals:Quentin Grimes:Over,0.35714285714285715,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931570,2025-01-11,Fliff,NBA,Blocks + Steals,Quentin Grimes,Under,1.5,1.37735849,Fliff:NBA:Blocks + Steals:Quentin Grimes:Under,0.7260273975586414,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931576,2025-01-11,HardRock,NBA,Blocks + Steals,Quentin Grimes,Under,1.5,1.4,HardRock:NBA:Blocks + Steals:Quentin Grimes:Under,0.7142857142857143,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931584,2025-01-11,Dabble,NBA,Blocks + Steals,Naji Marshall,Over,1.0,1.83,Dabble:NBA:Blocks + Steals:Naji Marshall:Over,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931590,2025-01-11,Fliff,NBA,Blocks + Steals,Naji Marshall,Over,0.5,1.39215686,Fliff:NBA:Blocks + Steals:Naji Marshall:Over,0.7183098605713152,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931596,2025-01-11,HardRock,NBA,Blocks + Steals,Naji Marshall,Over,0.5,1.43478261,HardRock:NBA:Blocks + Steals:Naji Marshall:Over,0.6969696963360881,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931602,2025-01-11,Dabble,NBA,Blocks + Steals,Naji Marshall,Under,1.0,1.83,Dabble:NBA:Blocks + Steals:Naji Marshall:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931608,2025-01-11,Fliff,NBA,Blocks + Steals,Naji Marshall,Under,0.5,2.6,Fliff:NBA:Blocks + Steals:Naji Marshall:Under,0.3846153846153846,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931614,2025-01-11,HardRock,NBA,Blocks + Steals,Naji Marshall,Under,0.5,2.7,HardRock:NBA:Blocks + Steals:Naji Marshall:Under,0.37037037037037035,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931622,2025-01-11,Dabble,NBA,Blocks + Steals,Miles McBride,Over,0.5,1.83,Dabble:NBA:Blocks + Steals:Miles McBride:Over,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931628,2025-01-11,PrizePicks,NBA,Blocks + Steals,Miles McBride,Over,0.5,1.85,PrizePicks:NBA:Blocks + Steals:Miles McBride:Over,0.5405405405405405,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931634,2025-01-11,Fliff,NBA,Blocks + Steals,Miles McBride,Over,0.5,1.76923077,Fliff:NBA:Blocks + Steals:Miles McBride:Over,0.5652173910586011,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931640,2025-01-11,HardRock,NBA,Blocks + Steals,Miles McBride,Over,0.5,1.83333333,HardRock:NBA:Blocks + Steals:Miles McBride:Over,0.545454546446281,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931645,2025-01-11,Dabble,NBA,Blocks + Steals,Miles McBride,Under,0.5,1.83,Dabble:NBA:Blocks + Steals:Miles McBride:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931651,2025-01-11,PrizePicks,NBA,Blocks + Steals,Miles McBride,Under,0.5,1.85,PrizePicks:NBA:Blocks + Steals:Miles McBride:Under,0.5405405405405405,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931657,2025-01-11,Fliff,NBA,Blocks + Steals,Miles McBride,Under,0.5,1.86956522,Fliff:NBA:Blocks + Steals:Miles McBride:Under,0.5348837201838832,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931663,2025-01-11,HardRock,NBA,Blocks + Steals,Miles McBride,Under,0.5,1.90909091,HardRock:NBA:Blocks + Steals:Miles McBride:Under,0.5238095235600907,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931671,2025-01-11,Fliff,NBA,Blocks + Steals,Taurean Prince,Over,0.5,1.55555556,Fliff:NBA:Blocks + Steals:Taurean Prince:Over,0.6428571410204081,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931677,2025-01-11,HardRock,NBA,Blocks + Steals,Taurean Prince,Over,0.5,1.625,HardRock:NBA:Blocks + Steals:Taurean Prince:Over,0.6153846153846154,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931683,2025-01-11,Fliff,NBA,Blocks + Steals,Taurean Prince,Under,0.5,2.15,Fliff:NBA:Blocks + Steals:Taurean Prince:Under,0.46511627906976744,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931689,2025-01-11,HardRock,NBA,Blocks + Steals,Taurean Prince,Under,0.5,2.2,HardRock:NBA:Blocks + Steals:Taurean Prince:Under,0.45454545454545453,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931697,2025-01-11,Fliff,NBA,Blocks + Steals,Andre Jackson Jr.,Over,0.5,2.0,Fliff:NBA:Blocks + Steals:Andre Jackson Jr.:Over,0.5,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931703,2025-01-11,Fliff,NBA,Blocks + Steals,Andre Jackson Jr.,Under,0.5,1.625,Fliff:NBA:Blocks + Steals:Andre Jackson Jr.:Under,0.6153846153846154,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931711,2025-01-11,Fliff,NBA,Blocks + Steals,Jalen Brunson,Over,0.5,1.38461538,Fliff:NBA:Blocks + Steals:Jalen Brunson:Over,0.7222222246296296,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931717,2025-01-11,HardRock,NBA,Blocks + Steals,Jalen Brunson,Over,0.5,1.41666667,HardRock:NBA:Blocks + Steals:Jalen Brunson:Over,0.7058823512802769,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931723,2025-01-11,Fliff,NBA,Blocks + Steals,Jalen Brunson,Under,0.5,2.6,Fliff:NBA:Blocks + Steals:Jalen Brunson:Under,0.3846153846153846,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931728,2025-01-11,HardRock,NBA,Blocks + Steals,Jalen Brunson,Under,0.5,2.75,HardRock:NBA:Blocks + Steals:Jalen Brunson:Under,0.36363636363636365,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931737,2025-01-11,Fliff,NBA,Blocks + Steals,Jaden Hardy,Over,0.5,1.46511628,Fliff:NBA:Blocks + Steals:Jaden Hardy:Over,0.682539682106324,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931743,2025-01-11,Fliff,NBA,Blocks + Steals,Jaden Hardy,Under,0.5,2.35,Fliff:NBA:Blocks + Steals:Jaden Hardy:Under,0.425531914893617,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931751,2025-01-11,Fliff,NBA,Blocks + Steals,Aaron Gordon,Over,0.5,1.60606061,Fliff:NBA:Blocks + Steals:Aaron Gordon:Over,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931757,2025-01-11,HardRock,NBA,Blocks + Steals,Aaron Gordon,Over,0.5,1.66666667,HardRock:NBA:Blocks + Steals:Aaron Gordon:Over,0.5999999988,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931763,2025-01-11,Fliff,NBA,Blocks + Steals,Aaron Gordon,Under,0.5,2.05,Fliff:NBA:Blocks + Steals:Aaron Gordon:Under,0.48780487804878053,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931769,2025-01-11,HardRock,NBA,Blocks + Steals,Aaron Gordon,Under,0.5,2.1,HardRock:NBA:Blocks + Steals:Aaron Gordon:Under,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931777,2025-01-11,Dabble,NBA,Blocks + Steals,DeMar DeRozan,Over,1.5,1.83,Dabble:NBA:Blocks + Steals:DeMar DeRozan:Over,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931784,2025-01-11,Fliff,NBA,Blocks + Steals,DeMar DeRozan,Over,1.5,1.76923077,Fliff:NBA:Blocks + Steals:DeMar DeRozan:Over,0.5652173910586011,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931789,2025-01-11,HardRock,NBA,Blocks + Steals,DeMar DeRozan,Over,1.5,1.83333333,HardRock:NBA:Blocks + Steals:DeMar DeRozan:Over,0.545454546446281,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931795,2025-01-11,Dabble,NBA,Blocks + Steals,DeMar DeRozan,Under,1.5,1.83,Dabble:NBA:Blocks + Steals:DeMar DeRozan:Under,0.5464480874316939,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931801,2025-01-11,Fliff,NBA,Blocks + Steals,DeMar DeRozan,Under,1.5,1.86956522,Fliff:NBA:Blocks + Steals:DeMar DeRozan:Under,0.5348837201838832,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931807,2025-01-11,HardRock,NBA,Blocks + Steals,DeMar DeRozan,Under,1.5,1.90909091,HardRock:NBA:Blocks + Steals:DeMar DeRozan:Under,0.5238095235600907,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931815,2025-01-11,Fliff,NBA,Blocks + Steals,Keegan Murray,Over,1.5,1.58823529,Fliff:NBA:Blocks + Steals:Keegan Murray:Over,0.6296296312620027,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931821,2025-01-11,HardRock,NBA,Blocks + Steals,Keegan Murray,Over,1.5,1.64516129,HardRock:NBA:Blocks + Steals:Keegan Murray:Over,0.6078431373740868,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931827,2025-01-11,Fliff,NBA,Blocks + Steals,Keegan Murray,Under,1.5,2.1,Fliff:NBA:Blocks + Steals:Keegan Murray:Under,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931833,2025-01-11,HardRock,NBA,Blocks + Steals,Keegan Murray,Under,1.5,2.2,HardRock:NBA:Blocks + Steals:Keegan Murray:Under,0.45454545454545453,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931842,2025-01-11,Fliff,NBA,Blocks + Steals,De'Aaron Fox,Over,1.5,1.60606061,Fliff:NBA:Blocks + Steals:De'Aaron Fox:Over,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931848,2025-01-11,HardRock,NBA,Blocks + Steals,De'Aaron Fox,Over,1.5,1.68965517,HardRock:NBA:Blocks + Steals:De'Aaron Fox:Over,0.5918367355393586,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931854,2025-01-11,Fliff,NBA,Blocks + Steals,De'Aaron Fox,Under,1.5,2.05,Fliff:NBA:Blocks + Steals:De'Aaron Fox:Under,0.48780487804878053,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931860,2025-01-11,HardRock,NBA,Blocks + Steals,De'Aaron Fox,Under,1.5,2.1,HardRock:NBA:Blocks + Steals:De'Aaron Fox:Under,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931868,2025-01-11,Fliff,NBA,Blocks + Steals,Malik Monk,Over,1.5,1.60606061,Fliff:NBA:Blocks + Steals:Malik Monk:Over,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931873,2025-01-11,HardRock,NBA,Blocks + Steals,Malik Monk,Over,1.5,1.66666667,HardRock:NBA:Blocks + Steals:Malik Monk:Over,0.5999999988,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931880,2025-01-11,Fliff,NBA,Blocks + Steals,Malik Monk,Under,1.5,2.05,Fliff:NBA:Blocks + Steals:Malik Monk:Under,0.48780487804878053,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931886,2025-01-11,HardRock,NBA,Blocks + Steals,Malik Monk,Under,1.5,2.15,HardRock:NBA:Blocks + Steals:Malik Monk:Under,0.46511627906976744,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931894,2025-01-11,Fliff,NBA,Blocks + Steals,Josh Giddey,Over,1.5,1.71428571,Fliff:NBA:Blocks + Steals:Josh Giddey:Over,0.5833333347916667,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931901,2025-01-11,HardRock,NBA,Blocks + Steals,Josh Giddey,Over,1.5,1.76923077,HardRock:NBA:Blocks + Steals:Josh Giddey:Over,0.5652173910586011,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931907,2025-01-11,Fliff,NBA,Blocks + Steals,Josh Giddey,Under,1.5,1.90909091,Fliff:NBA:Blocks + Steals:Josh Giddey:Under,0.5238095235600907,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931913,2025-01-11,HardRock,NBA,Blocks + Steals,Josh Giddey,Under,1.5,2.0,HardRock:NBA:Blocks + Steals:Josh Giddey:Under,0.5,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931979,2025-01-11,Fliff,NBA,Blocks + Steals,Zach LaVine,Over,1.5,2.1,Fliff:NBA:Blocks + Steals:Zach LaVine:Over,0.47619047619047616,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931992,2025-01-11,HardRock,NBA,Blocks + Steals,Zach LaVine,Over,1.5,2.25,HardRock:NBA:Blocks + Steals:Zach LaVine:Over,0.4444444444444444,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932000,2025-01-11,Fliff,NBA,Blocks + Steals,Zach LaVine,Under,1.5,1.57142857,Fliff:NBA:Blocks + Steals:Zach LaVine:Under,0.6363636369421488,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932007,2025-01-11,HardRock,NBA,Blocks + Steals,Zach LaVine,Under,1.5,1.60606061,HardRock:NBA:Blocks + Steals:Zach LaVine:Under,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932017,2025-01-11,Fliff,NBA,Blocks + Steals,Patrick Williams,Over,1.5,2.15,Fliff:NBA:Blocks + Steals:Patrick Williams:Over,0.46511627906976744,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932024,2025-01-11,HardRock,NBA,Blocks + Steals,Patrick Williams,Over,1.5,2.25,HardRock:NBA:Blocks + Steals:Patrick Williams:Over,0.4444444444444444,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932030,2025-01-11,Fliff,NBA,Blocks + Steals,Patrick Williams,Under,1.5,1.55555556,Fliff:NBA:Blocks + Steals:Patrick Williams:Under,0.6428571410204081,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932036,2025-01-11,HardRock,NBA,Blocks + Steals,Patrick Williams,Under,1.5,1.60606061,HardRock:NBA:Blocks + Steals:Patrick Williams:Under,0.6226415079067283,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932045,2025-01-11,Fliff,NBA,Blocks + Steals,Trey Lyles,Over,1.5,2.25,Fliff:NBA:Blocks + Steals:Trey Lyles:Over,0.4444444444444444,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932051,2025-01-11,Fliff,NBA,Blocks + Steals,Trey Lyles,Under,1.5,1.51282051,Fliff:NBA:Blocks + Steals:Trey Lyles:Under,0.6610169503849468,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932060,2025-01-11,Fliff,NBA,Blocks + Steals,Kevin Huerter,Over,1.5,2.3,Fliff:NBA:Blocks + Steals:Kevin Huerter:Over,0.4347826086956522,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932066,2025-01-11,HardRock,NBA,Blocks + Steals,Kevin Huerter,Over,1.5,2.4,HardRock:NBA:Blocks + Steals:Kevin Huerter:Over,0.4166666666666667,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932072,2025-01-11,Fliff,NBA,Blocks + Steals,Kevin Huerter,Under,1.5,1.48780488,Fliff:NBA:Blocks + Steals:Kevin Huerter:Under,0.6721311466595001,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932078,2025-01-11,HardRock,NBA,Blocks + Steals,Kevin Huerter,Under,1.5,1.52631579,HardRock:NBA:Blocks + Steals:Kevin Huerter:Under,0.6551724135671819,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932086,2025-01-11,Fliff,NBA,Blocks + Steals,Coby White,Over,1.5,2.6,Fliff:NBA:Blocks + Steals:Coby White:Over,0.3846153846153846,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932093,2025-01-11,HardRock,NBA,Blocks + Steals,Coby White,Over,1.5,2.65,HardRock:NBA:Blocks + Steals:Coby White:Over,0.37735849056603776,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932099,2025-01-11,Fliff,NBA,Blocks + Steals,Coby White,Under,1.5,1.4,Fliff:NBA:Blocks + Steals:Coby White:Under,0.7142857142857143,,,
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.932105,2025-01-11,HardRock,NBA,Blocks + Steals,Coby White,Under,1.5,1.44444444,HardRock:NBA:Blocks + Steals:Coby White:Under,0.6923076944378698,,,
